building_id,location_rating_MIKRAT_W,location_rating_IMAGE_W,location_rating_FZ_W,location_rating_DL_W,location_rating_NASE_W_DOM,location_rating_FGFRQZ
622,2.2,1.1,3.0,2.0,3.0,1.0
1280,4.0,4.1,4.0,5.0,9.0,5.0
831,3.1,3.1,5.0,5.0,9.0,1.0
7264,3.4,3.0,3.0,3.1,3.0,1.0
17160,2.7,1.2,4.0,4.0,1.0,1.0
861,2.7,1.1,3.0,2.0,1.0,1.0
2140,3.7,3.0,3.1,3.9,9.0,1.0
538,4.2,4.0,4.0,4.0,9.0,1.0
432,3.9,4.0,5.0,4.0,9.0,1.0
2371,3.4,3.0,4.0,4.1,5.0,4.0
2197,4.3,4.0,4.0,3.0,8.0,1.0
665,4.3,4.0,4.0,4.0,3.0,1.0
1012,2.4,1.2,3.0,1.0,4.0,1.0
7367,2.8,1.0,3.0,1.9,1.0,1.0
16149,2.9,1.2,3.0,4.0,3.0,1.0
2232,3.8,2.9,4.0,4.0,9.0,1.0
6202,3.7,4.0,4.0,4.0,9.0,1.0
2506,2.8,1.1,3.9,4.0,1.0,1.0
2992,3.2,3.0,3.0,2.1,9.0,1.0
2345,3.7,4.0,3.0,3.0,7.0,1.0
1724,3.7,4.0,4.0,3.0,7.0,1.0
1774,3.0,1.2,4.0,3.0,3.0,1.0
2035,3.0,1.2,3.1,2.0,3.0,1.0
2175,4.5,4.0,4.0,5.0,9.0,1.0
581,4.1,4.0,4.1,2.1,9.0,1.0
2069,3.0,1.2,2.0,2.0,2.0,1.0
2023,3.6,3.0,4.0,4.0,3.0,1.0
6159,3.9,4.1,3.0,3.0,9.0,1.0
945,3.4,4.1,3.0,3.1,9.0,1.0
5849,4.2,4.0,3.0,5.0,6.0,4.0
4856,3.3,4.0,3.0,3.0,9.0,2.0
15503,3.9,4.0,2.1,3.0,9.0,1.0
713,3.9,4.0,4.0,3.0,5.0,1.0
5360,3.2,3.0,3.1,5.0,9.0,1.0
6228,2.6,1.2,4.0,3.0,1.0,1.0
750,3.6,3.0,4.9,4.0,5.0,1.0
15002,3.4,3.0,4.0,4.0,6.0,1.0
2337,2.9,1.2,4.1,4.9,4.0,1.0
3065,3.5,3.0,3.9,3.0,2.0,1.0
123,2.6,1.2,3.0,4.0,2.0,1.0
536,3.4,3.0,4.0,3.0,4.0,1.0
142,3.4,4.0,4.0,2.0,7.0,1.0
1810,3.5,4.0,4.0,2.0,9.0,1.0
1429,4.4,5.0,4.9,3.0,9.0,2.0
1479,3.4,4.0,3.0,5.0,6.0,1.0
17097,2.9,1.2,4.0,3.0,4.0,1.0
2224,3.5,3.0,3.9,4.0,5.0,1.0
1317,4.2,3.0,4.0,5.0,9.0,3.0
18248,4.3,3.1,3.9,4.0,9.0,1.0
6362,2.7,1.2,3.0,2.0,2.0,1.0
1893,3.5,3.1,4.0,2.9,5.0,1.0
7328,2.6,1.1,2.0,2.0,2.0,1.0
2981,4.4,4.1,4.0,4.9,9.0,1.0
7096,3.0,2.5,4.0,2.0,7.0,1.0
16309,4.3,4.1,3.0,5.0,9.0,2.0
16353,4.0,4.0,2.0,5.0,9.0,1.0
6090,3.6,3.0,4.0,4.0,9.0,1.0
1007,2.3,1.1,4.0,2.0,3.0,1.0
1227,2.6,1.1,4.0,2.1,1.0,1.0
587,3.6,3.9,3.9,2.1,9.0,1.0
2001,3.2,1.2,4.1,4.1,1.0,1.0
7314,2.9,1.1,1.1,3.1,3.0,1.0
1815,2.7,1.1,4.0,3.0,1.0,1.0
2275,3.4,4.0,3.0,1.0,8.0,1.0
2237,4.2,4.0,5.0,4.0,9.0,1.0
2319,3.7,3.0,2.0,4.9,9.0,1.0
17186,3.4,1.2,4.9,4.0,3.0,1.0
2145,3.2,2.9,4.0,2.0,1.0,1.0
5859,3.9,4.1,3.0,3.0,9.0,1.0
3077,3.5,3.0,3.9,1.1,9.0,1.0
2377,2.6,1.2,4.0,1.0,3.0,1.0
1149,2.6,1.1,4.0,2.1,,1.0
16785,4.2,4.0,3.0,4.9,9.0,1.0
1461,3.3,4.0,3.0,5.0,9.0,1.0
7556,3.4,3.0,4.1,3.1,9.0,3.0
2274,3.4,4.0,3.0,1.0,8.0,1.0
785,3.8,4.0,4.0,2.1,9.0,1.0
34,3.0,1.2,4.9,2.0,9.0,1.0
350,4.2,4.1,3.9,5.0,8.0,4.0
2118,3.2,1.1,3.1,4.0,1.0,1.0
116,4.2,4.0,5.0,4.0,9.0,1.0
3091,3.4,3.0,3.0,2.0,6.0,1.0
2095,2.5,1.0,4.0,4.0,3.0,1.0
3337,3.5,3.0,4.0,4.0,1.0,1.0
18013,3.1,4.0,4.1,4.0,9.0,1.0
7494,3.9,4.0,4.0,3.1,8.0,1.0
1064,2.7,1.2,3.0,2.0,,1.0
539,3.8,4.0,3.9,4.0,9.0,1.0
1306,4.6,4.1,4.9,4.1,9.0,1.0
580,4.2,4.0,4.9,2.9,9.0,2.0
3148,4.2,4.1,4.0,5.0,9.0,2.0
3410,2.8,1.1,4.0,1.0,3.0,1.0
5629,2.9,1.2,3.0,4.0,1.0,1.0
1178,3.8,4.1,2.1,4.1,9.0,1.0
3019,3.1,3.0,3.9,2.1,6.0,1.0
1871,3.5,4.0,2.0,3.0,9.0,1.0
3067,3.1,3.0,3.0,2.1,2.0,2.0
595,3.5,3.9,4.0,2.1,9.0,1.0
609,2.9,4.0,3.1,2.0,9.0,1.0
5770,3.0,1.1,4.0,3.0,,1.0
5165,3.5,1.2,3.0,4.9,3.0,1.0
1103,4.4,4.1,3.0,4.0,9.0,2.0
302,4.1,4.0,4.0,4.0,9.0,1.0
16485,3.3,3.9,1.1,2.1,9.0,1.0
5934,3.6,3.0,3.0,5.0,1.0,1.0
66,3.4,4.0,3.9,2.0,9.0,1.0
741,4.5,3.9,4.0,5.0,9.0,2.0
1968,3.9,4.0,3.9,4.0,9.0,1.0
1690,3.3,2.9,4.0,4.0,6.0,1.0
2158,3.0,3.0,3.9,2.0,9.0,1.0
1174,2.6,1.2,3.0,4.0,1.0,1.0
6640,3.0,3.0,2.0,3.9,5.0,1.0
39,3.2,3.0,4.0,2.0,8.0,1.0
49,4.1,4.0,4.9,4.0,9.0,1.0
2453,4.3,4.0,4.0,5.0,9.0,2.0
1411,3.5,4.0,4.0,2.9,9.0,1.0
491,3.9,4.0,4.0,2.9,9.0,2.0
2384,3.2,2.9,4.0,3.0,2.0,1.0
1156,2.6,1.0,3.1,4.0,1.0,1.0
765,3.9,3.9,4.0,3.0,9.0,1.0
17021,3.4,3.0,4.0,3.1,3.0,1.0
3122,4.0,4.1,5.0,4.1,9.0,1.0
1938,3.3,2.9,4.0,2.1,6.0,1.0
827,3.3,4.1,4.0,3.9,9.0,1.0
1648,4.2,4.1,4.0,5.0,8.0,3.0
7474,4.1,3.9,5.0,3.9,6.0,1.0
3061,3.2,3.0,3.9,1.1,9.0,1.0
2366,3.2,2.9,3.0,3.0,9.0,1.0
504,3.0,2.9,4.0,3.0,1.0,1.0
1692,3.3,2.9,4.0,4.0,3.0,1.0
1797,2.8,3.9,3.0,1.9,9.0,1.0
2101,3.7,2.9,4.0,3.0,3.0,1.0
2162,3.1,3.0,3.0,1.1,9.0,1.0
1238,3.6,4.0,4.9,4.9,9.0,1.0
1290,4.2,4.0,4.1,5.0,9.0,5.0
17025,3.7,4.0,4.0,2.9,9.0,3.0
17990,3.4,3.1,3.0,5.0,9.0,1.0
316,4.0,4.0,4.0,4.0,9.0,3.0
1475,3.4,3.0,4.1,5.0,9.0,4.0
6273,2.7,1.2,4.0,1.0,9.0,1.0
1572,3.6,3.1,4.0,4.0,8.0,1.0
6011,2.7,1.2,3.9,3.0,2.0,1.0
33,3.0,1.2,4.9,2.0,9.0,1.0
551,3.5,2.9,2.9,3.0,9.0,1.0
1956,2.4,1.2,3.0,1.1,6.0,1.0
1126,3.8,4.0,4.0,1.0,8.0,1.0
1001,3.8,4.1,3.1,3.0,9.0,1.0
2191,3.5,1.2,4.0,5.0,3.0,1.0
5511,3.6,4.1,4.0,2.0,9.0,1.0
5998,3.6,3.0,1.1,4.0,9.0,1.0
1058,4.7,4.0,4.9,5.0,9.0,1.0
438,3.2,2.9,3.1,2.0,6.0,1.0
2276,2.8,4.0,3.0,1.0,8.0,1.0
3273,4.6,5.0,3.9,2.0,7.0,2.0
2463,3.2,3.0,3.1,4.0,6.0,1.0
6134,3.9,4.0,3.0,5.0,3.0,1.0
1668,2.7,1.2,3.0,3.0,6.0,1.0
7485,3.9,4.1,4.0,3.0,9.0,1.0
5809,3.2,3.0,4.0,1.9,,1.0
114,4.1,4.0,5.0,5.0,9.0,3.0
88,3.8,4.1,4.0,1.0,9.0,1.0
1576,2.8,1.2,4.0,4.1,1.0,1.0
18268,4.3,4.1,4.9,5.0,9.0,2.0
3355,2.9,1.2,4.1,3.0,3.0,1.0
661,3.6,4.0,4.1,2.9,8.0,1.0
809,2.7,1.2,4.0,4.0,5.0,1.0
1300,4.2,4.0,5.0,5.0,8.0,3.0
2376,2.5,1.2,4.0,1.0,3.0,1.0
2200,4.2,4.0,5.0,5.0,6.0,4.0
1823,3.5,3.0,4.0,4.1,5.0,3.0
7114,3.0,2.5,4.0,2.0,7.0,1.0
564,4.0,4.1,4.0,3.0,9.0,1.0
17155,3.2,2.9,3.1,3.0,1.0,1.0
1834,3.3,4.1,4.0,4.0,9.0,1.0
941,4.2,4.1,3.0,3.0,9.0,2.0
455,2.7,1.1,4.9,4.0,2.0,1.0
7406,2.9,1.1,1.0,3.9,3.0,1.0
2396,2.8,1.2,4.0,2.9,1.0,1.0
1905,3.6,3.0,3.0,4.0,5.0,1.0
1714,3.4,3.0,4.0,2.1,6.0,1.0
903,3.6,3.1,3.0,4.0,9.0,1.0
4858,3.2,3.1,2.9,4.0,9.0,1.0
1150,2.6,1.1,4.0,2.1,,1.0
17188,3.3,1.2,4.9,4.0,3.0,1.0
3394,3.8,4.1,4.0,3.0,9.0,1.0
5752,3.3,3.0,3.0,3.1,5.0,1.0
5960,3.6,3.0,2.0,4.0,9.0,1.0
1391,3.6,4.0,3.9,4.0,9.0,1.0
6954,4.1,4.0,3.0,5.0,9.0,2.0
416,4.0,4.1,3.0,2.1,9.0,1.0
821,4.1,4.0,4.0,4.1,9.0,1.0
5715,3.6,4.0,3.9,2.0,9.0,1.0
1195,2.8,1.0,4.0,4.9,3.0,1.0
2397,3.0,2.9,3.0,2.0,1.0,1.0
2929,3.9,4.0,3.0,2.0,9.0,1.0
1194,2.6,1.2,3.0,2.0,6.0,1.0
1465,3.0,1.2,3.0,1.9,1.0,1.0
621,2.2,1.2,3.0,2.0,5.0,1.0
545,4.3,3.0,5.0,4.0,9.0,1.0
1368,2.9,3.0,3.9,3.0,9.0,1.0
2282,3.4,4.0,3.1,1.0,7.0,1.0
1469,4.0,3.1,4.1,5.0,9.0,3.0
7498,,,,,,
605,3.0,3.0,3.0,2.0,6.0,1.0
1184,2.9,1.1,4.0,4.1,1.0,1.0
1761,4.5,4.1,3.0,4.9,9.0,2.0
5840,3.9,4.1,3.0,3.0,9.0,1.0
1425,3.1,4.0,4.0,3.0,6.0,1.0
16312,4.2,4.1,3.0,5.0,9.0,3.0
3266,4.0,4.1,3.9,2.0,8.0,1.0
1344,3.0,2.9,4.0,4.0,5.0,1.0
437,3.2,1.2,4.1,4.1,1.0,1.0
3057,3.3,3.0,4.0,1.0,9.0,1.0
2007,4.2,5.0,3.0,1.1,6.0,2.0
445,2.6,4.0,3.0,2.1,6.0,3.0
924,3.3,3.0,4.0,2.9,1.0,1.0
16345,4.0,4.0,2.0,5.0,9.0,1.0
1157,2.6,1.0,3.0,4.0,1.0,1.0
391,4.2,4.1,4.0,4.0,9.0,2.0
107,3.8,3.0,3.9,2.0,2.0,1.0
7459,2.5,1.2,2.1,2.0,9.0,1.0
2119,2.4,1.2,1.9,4.0,1.0,1.0
2198,3.6,1.3,4.0,4.0,,1.0
1959,4.1,4.0,4.0,4.1,9.0,1.0
573,2.6,1.2,3.1,2.0,1.0,1.0
910,3.7,3.1,3.0,4.0,9.0,1.0
83,3.4,3.0,3.0,4.1,9.0,1.0
1077,2.7,1.2,4.0,2.0,3.0,1.0
743,3.7,4.0,3.1,2.0,9.0,1.0
2123,3.9,4.0,3.0,4.0,9.0,1.0
2112,4.0,4.1,5.0,5.0,9.0,3.0
759,3.5,3.0,4.0,3.0,2.0,1.0
1957,3.0,1.1,4.0,3.0,4.0,1.0
2452,4.3,4.0,4.0,5.0,9.0,2.0
811,2.7,1.2,4.0,4.0,5.0,1.0
5493,2.2,1.0,4.0,2.0,2.0,1.0
2246,2.7,1.2,4.9,4.0,2.0,1.0
3096,2.5,1.2,3.0,1.0,2.0,1.0
2977,4.0,4.1,4.0,4.1,8.0,4.0
576,2.7,1.2,4.0,2.0,2.0,1.0
454,4.2,4.0,3.0,4.0,3.0,1.0
17079,3.9,4.0,4.0,4.0,9.0,4.0
5320,4.4,5.0,3.0,1.1,3.0,1.0
1659,3.0,3.0,2.0,3.0,3.0,1.0
641,4.0,1.1,4.0,5.0,3.0,1.0
17202,3.5,1.1,4.1,4.9,3.0,1.0
306,4.3,4.0,4.0,5.0,9.0,3.0
772,4.2,4.0,4.0,5.0,9.0,1.0
2042,3.4,1.1,3.9,4.1,5.0,1.0
1082,3.4,3.0,4.0,4.0,6.0,1.0
7241,3.2,3.0,2.9,2.0,3.0,1.0
2116,3.4,1.1,3.1,4.1,3.0,1.0
1463,3.3,1.2,4.1,4.0,3.0,1.0
1372,3.1,3.0,4.0,2.0,9.0,1.0
15161,4.2,4.1,3.0,4.9,9.0,1.0
1083,3.5,4.0,3.1,1.1,9.0,1.0
639,4.0,1.2,4.0,4.9,3.0,1.0
1167,3.7,3.9,4.0,2.0,8.0,1.0
367,4.4,4.1,4.0,5.0,9.0,2.0
1294,3.3,1.1,4.0,5.0,1.0,2.0
7010,3.8,3.0,3.9,4.0,6.0,1.0
5555,3.2,3.0,4.0,2.0,9.0,1.0
5989,3.6,3.0,1.1,4.0,9.0,1.0
17118,2.8,1.2,4.0,3.0,4.0,1.0
742,4.5,3.9,4.0,5.0,9.0,1.0
2240,4.0,4.1,5.0,4.0,9.0,1.0
2891,4.3,4.0,4.1,5.0,9.0,4.0
1850,3.6,3.0,3.9,1.1,9.0,1.0
7349,2.6,1.0,3.0,1.1,1.0,1.0
6138,4.2,4.1,3.0,5.0,9.0,2.0
1848,3.9,4.1,4.0,5.0,9.0,3.0
530,4.3,4.1,4.0,4.0,9.0,2.0
2375,3.8,3.0,4.0,4.9,5.0,1.0
5402,4.2,4.1,3.0,3.9,8.0,1.0
6475,3.5,3.0,4.0,4.0,9.0,1.0
7456,2.8,1.0,3.0,2.0,4.0,1.0
2482,3.3,3.0,4.0,2.0,2.0,1.0
282,3.4,3.0,4.0,4.0,6.0,1.0
5749,3.2,3.0,4.0,3.0,4.0,1.0
4862,4.1,4.1,3.0,4.9,9.0,3.0
16130,2.9,1.2,3.0,4.0,3.0,1.0
531,2.6,1.0,4.0,4.0,1.0,1.0
714,4.1,4.0,4.0,4.0,9.0,1.0
251,3.5,3.0,4.0,1.0,7.0,1.0
1213,2.9,1.2,4.1,4.0,4.0,1.0
393,3.2,4.0,3.1,1.1,9.0,1.0
1906,2.5,1.2,3.0,1.0,1.0,1.0
3361,4.4,4.1,3.0,5.0,9.0,4.0
16038,2.0,1.0,4.0,1.0,3.0,1.0
1898,3.1,3.0,4.0,4.0,2.0,1.0
5913,3.6,3.0,3.0,5.0,9.0,1.0
1736,2.7,1.1,4.0,4.0,1.0,1.0
1748,3.5,4.0,3.0,2.0,9.0,1.0
2026,3.5,4.0,3.1,1.0,8.0,1.0
5305,2.6,1.0,4.0,4.9,2.0,1.0
5533,3.9,4.0,3.0,5.0,9.0,2.0
6529,3.5,3.0,3.0,3.9,4.0,1.0
1541,3.0,3.0,3.0,2.0,9.0,1.0
5270,3.1,1.0,1.9,4.1,1.0,1.0
1044,3.1,1.2,3.9,4.0,5.0,1.0
1408,2.8,1.1,4.0,1.0,1.0,1.0
1285,3.9,4.1,4.0,2.1,8.0,1.0
1769,3.0,3.0,3.0,2.1,1.0,1.0
18249,4.2,3.1,3.1,4.0,9.0,1.0
1806,2.9,1.2,2.0,4.0,1.0,2.0
439,3.2,2.9,3.9,3.0,3.0,1.0
1947,3.6,3.1,3.9,4.0,7.0,1.0
2976,3.3,3.0,4.1,3.0,9.0,1.0
554,3.4,3.0,4.0,1.0,5.0,1.0
1142,3.6,4.0,4.1,4.0,9.0,1.0
6396,4.2,4.1,3.0,5.0,9.0,3.0
2972,4.0,4.0,4.0,3.1,9.0,1.0
1808,3.8,4.0,4.0,2.0,9.0,1.0
135,3.4,3.0,4.0,2.0,7.0,1.0
18004,3.1,3.0,3.0,4.9,9.0,3.0
2212,3.8,3.0,5.0,5.0,9.0,3.0
18272,3.9,3.9,4.0,2.0,9.0,1.0
1819,3.5,3.0,2.0,3.9,9.0,1.0
5546,3.5,4.1,3.0,5.0,9.0,1.0
3269,4.0,4.1,4.0,2.0,9.0,1.0
971,2.7,3.0,3.0,1.0,6.0,1.0
3323,3.4,3.0,4.1,4.9,9.0,4.0
400,3.8,4.1,3.0,1.0,9.0,1.0
930,3.0,1.0,4.0,4.0,2.0,1.0
119,3.7,3.0,4.9,4.9,4.0,1.0
1670,4.0,4.0,3.0,4.9,9.0,1.0
3190,4.2,4.1,4.0,4.1,8.0,2.0
1562,3.2,3.0,4.0,4.1,3.0,1.0
2483,3.3,3.0,4.0,2.0,2.0,1.0
2067,3.7,2.9,5.0,4.1,6.0,1.0
2320,2.6,1.2,4.0,2.1,5.0,1.0
2322,3.3,2.9,4.0,3.0,5.0,1.0
6426,4.2,4.1,3.0,5.0,9.0,3.0
375,4.1,4.0,3.0,5.0,9.0,5.0
3310,3.3,3.0,3.1,1.1,2.0,1.0
17182,2.8,1.2,4.0,4.0,1.0,1.0
2222,4.0,1.2,4.0,4.9,3.0,1.0
334,3.1,4.1,2.1,4.9,9.0,3.0
489,2.5,1.2,3.0,2.9,6.0,1.0
1349,3.5,3.0,4.0,3.0,5.0,1.0
1526,4.2,4.0,4.9,5.0,9.0,5.0
1979,4.0,3.0,4.0,3.0,2.0,1.0
6105,4.3,4.1,3.0,5.0,9.0,5.0
1578,2.7,1.1,4.0,4.0,1.0,1.0
17200,3.5,1.1,4.1,4.9,3.0,1.0
1649,4.0,4.1,3.1,3.0,9.0,1.0
16361,3.8,3.0,2.0,5.0,9.0,1.0
2092,2.9,1.2,2.0,4.0,1.0,1.0
703,3.5,3.1,4.0,2.0,9.0,1.0
623,4.6,4.1,4.0,5.0,9.0,2.0
1274,4.0,4.0,4.0,5.0,9.0,4.0
1500,2.6,1.2,4.0,4.0,9.0,1.0
2441,3.2,1.2,3.1,4.0,2.0,1.0
1796,3.5,4.0,3.0,1.9,6.0,1.0
2032,4.1,4.1,2.9,5.0,9.0,4.0
5787,4.2,4.0,3.0,5.0,9.0,5.0
2395,3.0,1.2,4.0,3.9,3.0,1.0
3414,2.7,1.2,4.0,1.0,3.0,1.0
2323,3.5,3.0,4.1,4.0,9.0,1.0
6894,3.6,3.1,4.0,3.0,9.0,1.0
2254,3.2,1.2,4.0,4.0,3.0,1.0
85,3.3,2.9,3.0,4.1,2.0,1.0
108,3.0,3.0,4.9,2.0,9.0,1.0
6063,3.7,1.2,4.0,5.0,3.0,3.0
2399,2.9,3.0,3.0,2.0,9.0,1.0
839,3.9,3.0,4.0,4.0,9.0,1.0
2328,2.9,3.0,4.0,4.0,9.0,1.0
2081,3.2,2.1,3.0,1.0,,
7083,2.7,1.2,4.0,2.0,2.0,1.0
134,3.6,3.0,4.1,1.9,7.0,1.0
16514,3.2,3.9,1.0,2.0,9.0,1.0
446,2.8,4.0,3.0,3.1,9.0,1.0
1895,3.8,1.1,5.0,5.0,3.0,1.0
610,3.0,1.1,4.0,4.0,,1.0
3443,4.2,4.1,4.0,2.1,9.0,1.0
5073,2.6,1.1,3.0,2.0,1.0,1.0
1116,4.2,4.1,3.0,2.9,8.0,1.0
1862,3.1,2.9,4.0,1.0,6.0,1.0
1313,4.1,3.0,5.0,5.0,9.0,5.0
6501,3.8,4.0,2.0,4.1,9.0,1.0
322,4.3,5.0,3.1,1.0,9.0,1.0
3102,2.5,1.2,3.0,1.0,2.0,2.0
154,2.7,1.1,4.0,3.0,2.0,1.0
121,3.9,4.1,4.0,5.0,9.0,5.0
1872,4.2,4.0,4.0,5.0,9.0,2.0
2931,3.6,3.1,3.0,4.0,9.0,1.0
7270,3.1,1.2,1.1,3.0,1.0,1.0
7490,3.8,4.1,4.0,2.9,9.0,1.0
5176,3.6,4.0,3.0,4.9,8.0,2.0
328,2.8,4.0,4.0,4.0,9.0,1.0
1378,3.5,3.1,4.1,2.0,9.0,1.0
5079,2.5,1.1,3.0,2.0,1.0,1.0
1267,3.8,4.0,4.9,5.0,9.0,2.0
3407,3.0,1.1,4.0,4.0,3.0,1.0
1671,4.1,4.0,3.0,5.0,9.0,1.0
6242,3.5,1.0,4.0,5.0,3.0,1.0
355,2.8,1.1,4.0,4.0,1.0,1.0
86,3.5,2.9,3.0,4.1,2.0,1.0
3003,4.1,3.9,4.9,5.0,3.0,4.0
2496,3.4,3.0,4.0,1.0,9.0,1.0
2227,4.2,4.0,3.1,2.9,9.0,1.0
53,4.2,4.1,4.9,5.0,9.0,4.0
1252,3.2,3.0,3.0,2.1,9.0,1.0
3094,2.5,1.2,3.0,1.0,1.0,1.0
6447,3.5,3.0,4.0,4.0,9.0,1.0
928,3.0,1.0,4.0,4.0,2.0,1.0
18240,4.0,3.0,3.0,5.0,3.0,3.0
16738,3.5,3.0,2.0,3.1,4.0,1.0
5520,3.7,4.1,4.0,2.0,9.0,1.0
512,3.8,3.0,4.1,2.0,6.0,1.0
5645,3.5,2.9,4.0,2.0,9.0,1.0
3029,3.0,3.0,3.1,2.0,4.0,1.0
1813,2.4,1.2,3.0,2.1,5.0,1.0
2223,4.4,4.1,4.0,4.0,9.0,1.0
1940,2.9,1.2,4.0,2.0,5.0,1.0
637,3.6,3.0,4.0,4.0,8.0,1.0
486,3.6,3.0,4.0,4.0,6.0,1.0
17042,3.7,3.1,4.0,3.1,9.0,1.0
17931,3.5,3.0,3.9,4.0,6.0,2.0
1706,3.0,3.0,3.1,4.0,9.0,1.0
6795,4.1,4.1,3.0,5.0,9.0,2.0
2916,4.2,3.9,4.9,5.0,3.0,5.0
6512,3.5,3.0,3.0,3.9,8.0,1.0
640,4.0,1.1,4.0,5.0,3.0,1.0
1553,2.8,1.2,3.0,4.0,1.0,1.0
3157,3.4,4.1,4.1,3.0,8.0,1.0
17071,3.3,1.2,4.0,4.0,1.0,1.0
1528,4.2,4.0,4.9,5.0,9.0,5.0
1776,3.5,3.0,4.0,3.0,1.0,1.0
1456,3.1,3.0,3.0,4.0,2.0,1.0
5068,2.4,1.2,2.9,2.0,1.0,1.0
823,4.5,4.1,4.0,4.1,8.0,2.0
2520,3.4,4.0,4.0,2.0,5.0,1.0
7000,3.8,3.0,3.9,4.0,6.0,1.0
483,3.4,3.0,4.1,4.0,1.0,1.0
1884,3.8,4.0,4.0,2.0,9.0,1.0
1703,2.5,1.2,3.0,2.0,,1.0
1788,3.6,4.0,3.0,2.0,6.0,1.0
18235,3.9,4.1,4.1,4.0,9.0,1.0
1531,3.6,2.9,4.0,3.9,9.0,1.0
964,2.6,3.0,3.0,1.0,6.0,1.0
899,2.3,1.0,3.0,2.0,3.0,1.0
7142,3.0,3.0,3.0,4.0,5.0,1.0
2045,3.6,4.1,4.0,4.9,9.0,1.0
3417,4.2,4.0,4.0,2.1,9.0,1.0
722,3.5,3.0,4.1,3.1,9.0,1.0
2277,3.4,4.0,3.0,1.0,8.0,1.0
376,4.2,4.1,3.0,5.0,9.0,3.0
18252,3.6,3.9,1.9,4.0,9.0,1.0
1560,2.6,1.2,3.1,1.0,6.0,1.0
2935,4.0,4.0,3.1,5.0,9.0,2.0
6413,4.2,4.0,3.0,5.0,9.0,3.0
544,4.3,3.0,5.0,4.0,9.0,2.0
2352,4.0,4.0,4.0,4.0,9.0,1.0
16522,3.3,3.9,1.1,2.0,9.0,1.0
1737,3.1,1.2,2.1,3.0,3.0,1.0
16795,4.0,4.1,3.0,5.0,9.0,2.0
5207,2.8,1.2,1.1,4.1,1.0,1.0
2925,3.0,1.0,4.0,4.1,2.0,1.0
1722,3.8,3.9,4.0,3.0,6.0,1.0
2357,3.3,4.0,2.0,5.0,9.0,1.0
18225,4.1,4.0,4.0,5.0,9.0,1.0
3283,4.1,4.0,3.0,5.0,7.0,5.0
3195,3.4,3.0,4.0,5.0,9.0,3.0
1585,3.3,3.0,3.0,1.0,9.0,1.0
6058,3.3,1.2,3.0,4.1,3.0,1.0
1124,4.4,4.1,4.1,3.0,9.0,2.0
2064,2.5,1.2,4.0,3.1,3.0,1.0
1453,3.0,3.0,4.0,5.0,1.0,2.0
2025,2.7,4.0,3.0,1.0,8.0,1.0
1395,2.7,3.0,3.0,3.0,4.0,1.0
1301,3.0,1.2,4.0,3.0,2.0,1.0
842,3.5,3.0,3.1,4.0,3.0,1.0
7465,2.8,1.0,3.0,2.0,4.0,1.0
5299,3.9,3.0,4.0,5.0,9.0,1.0
477,2.7,1.2,3.1,4.0,6.0,1.0
2156,3.7,4.0,3.0,4.9,9.0,1.0
298,3.9,4.1,3.0,4.1,9.0,1.0
6485,3.8,4.0,2.0,4.1,9.0,1.0
6986,3.2,1.2,3.9,4.0,1.0,1.0
2440,3.2,1.2,3.0,4.0,2.0,1.0
2987,2.7,2.9,3.0,2.1,5.0,2.0
3192,3.1,2.9,3.0,5.0,,1.0
951,3.0,3.0,3.0,1.0,4.0,1.0
2343,3.7,4.0,3.1,4.0,7.0,1.0
1361,2.9,1.2,3.9,4.0,3.0,1.0
1380,3.6,3.1,4.0,2.0,9.0,1.0
1237,3.2,1.2,4.1,4.0,1.0,1.0
415,4.2,4.1,3.9,3.0,9.0,1.0
6832,3.1,3.0,4.0,2.1,3.0,1.0
3059,3.3,3.0,3.9,1.0,9.0,1.0
1738,3.1,3.0,3.0,4.0,3.0,1.0
1681,3.5,3.0,4.0,2.0,9.0,1.0
1282,2.9,2.9,4.9,4.9,4.0,1.0
3384,3.6,3.1,4.0,3.0,6.0,2.0
2859,4.2,4.1,5.0,5.0,9.0,5.0
1917,2.3,1.2,3.0,2.0,4.0,1.0
1756,2.8,1.0,4.0,4.1,3.0,1.0
15026,4.2,4.1,3.0,5.0,9.0,4.0
1998,3.3,1.2,4.0,4.9,2.0,1.0
1189,3.5,3.1,3.1,2.9,7.0,1.0
474,3.4,2.9,4.0,2.9,1.0,1.0
1582,3.8,4.0,4.9,5.0,9.0,5.0
2331,3.1,3.0,4.0,4.0,6.0,1.0
2213,3.1,1.0,4.0,4.0,3.0,1.0
2289,4.4,5.0,4.0,3.1,7.0,1.0
952,2.7,3.1,3.0,1.0,6.0,1.0
127,3.0,3.1,4.0,4.1,9.0,1.0
2543,3.2,3.0,4.0,1.0,3.0,1.0
17730,2.2,1.2,3.9,3.0,5.0,1.0
5416,4.1,4.0,3.0,3.9,5.0,1.0
21,3.8,4.0,3.0,1.0,8.0,1.0
569,3.8,3.0,4.9,4.0,3.0,2.0
1902,4.0,4.1,4.0,4.0,9.0,1.0
16871,2.7,1.0,4.0,2.9,3.0,1.0
2206,3.4,2.9,3.9,4.0,3.0,1.0
17195,3.4,1.2,4.1,4.0,3.0,1.0
6950,4.2,4.0,3.0,5.0,9.0,2.0
1945,2.8,3.0,4.0,3.0,6.0,1.0
1793,3.5,4.0,3.0,1.9,6.0,1.0
1153,2.5,1.0,3.0,2.9,1.0,1.0
